kommune_kode,kommune_navn,indicator_id,ratio,raw_value,unit,data_year,source,category,dimension,reference
461,Odense,ctx_fjv_biomasse,,39.6,%,2024,Energistyrelsen EPT,context,energi,
779,Skive,ctx_fjv_biomasse,,65.6,%,2024,Energistyrelsen EPT,context,energi,
450,Nyborg,ctx_fjv_biomasse,,5.0,%,2024,Energistyrelsen EPT,context,energi,
846,Mariagerfjord,ctx_fjv_biomasse,,76.4,%,2024,Energistyrelsen EPT,context,energi,
820,Vesthimmerlands,ctx_fjv_biomasse,,58.8,%,2024,Energistyrelsen EPT,context,energi,
540,Sønderborg,ctx_fjv_biomasse,,55.4,%,2024,Energistyrelsen EPT,context,energi,
400,Bornholm,ctx_fjv_biomasse,,78.2,%,2024,Energistyrelsen EPT,context,energi,
510,Haderslev,ctx_fjv_biomasse,,52.7,%,2024,Energistyrelsen EPT,context,energi,
671,Struer,ctx_fjv_biomasse,,59.4,%,2024,Energistyrelsen EPT,context,energi,
665,Lemvig,ctx_fjv_biomasse,,87.9,%,2024,Energistyrelsen EPT,context,energi,
707,Norddjurs,ctx_fjv_biomasse,,82.7,%,2024,Energistyrelsen EPT,context,energi,
330,Slagelse,ctx_fjv_biomasse,,80.7,%,2024,Energistyrelsen EPT,context,energi,
306,Odsherred,ctx_fjv_biomasse,,13.1,%,2024,Energistyrelsen EPT,context,energi,
575,Vejen,ctx_fjv_biomasse,,79.5,%,2024,Energistyrelsen EPT,context,energi,
376,Guldborgsund,ctx_fjv_biomasse,,50.0,%,2024,Energistyrelsen EPT,context,energi,
849,Jammerbugt,ctx_fjv_biomasse,,62.1,%,2024,Energistyrelsen EPT,context,energi,
326,Kalundborg,ctx_fjv_biomasse,,86.0,%,2024,Energistyrelsen EPT,context,energi,
390,Vordingborg,ctx_fjv_biomasse,,81.6,%,2024,Energistyrelsen EPT,context,energi,
550,Tønder,ctx_fjv_biomasse,,40.6,%,2024,Energistyrelsen EPT,context,energi,
360,Lolland,ctx_fjv_biomasse,,99.1,%,2024,Energistyrelsen EPT,context,energi,
741,Samsø,ctx_fjv_biomasse,,97.0,%,2024,Energistyrelsen EPT,context,energi,
482,Langeland,ctx_fjv_biomasse,,87.0,%,2024,Energistyrelsen EPT,context,energi,
190,Furesø,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
167,Hvidovre,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
230,Rudersdal,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
746,Skanderborg,ctx_fjv_affald,,30.3,%,2024,Energistyrelsen EPT,context,energi,
265,Roskilde,ctx_fjv_affald,,92.9,%,2024,Energistyrelsen EPT,context,energi,
240,Egedal,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
223,Hørsholm,ctx_fjv_affald,,41.8,%,2024,Energistyrelsen EPT,context,energi,
350,Lejre,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
173,Lyngby-Taarbæk,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
183,Ishøj,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
710,Favrskov,ctx_fjv_affald,,25.0,%,2024,Energistyrelsen EPT,context,energi,
530,Billund,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
840,Rebild,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
259,Køge,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
159,Gladsaxe,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
217,Helsingør,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
250,Frederikssund,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
661,Holstebro,ctx_fjv_affald,,48.1,%,2024,Energistyrelsen EPT,context,energi,
657,Herning,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
260,Halsnæs,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
773,Morsø,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
219,Hillerød,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
340,Sorø,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
492,Ærø,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
561,Esbjerg,ctx_fjv_affald,,41.8,%,2024,Energistyrelsen EPT,context,energi,
740,Silkeborg,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
615,Horsens,ctx_fjv_affald,,37.0,%,2024,Energistyrelsen EPT,context,energi,
316,Holbæk,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
766,Hedensted,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
607,Fredericia,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
410,Middelfart,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
329,Ringsted,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
370,Næstved,ctx_fjv_affald,,65.2,%,2024,Energistyrelsen EPT,context,energi,
851,Aalborg,ctx_fjv_affald,,19.6,%,2024,Energistyrelsen EPT,context,energi,
810,Brønderslev,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
727,Odder,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
751,Aarhus,ctx_fjv_affald,,18.2,%,2024,Energistyrelsen EPT,context,energi,
813,Frederikshavn,ctx_fjv_affald,,17.3,%,2024,Energistyrelsen EPT,context,energi,
161,Glostrup,ctx_fjv_affald,,96.5,%,2024,Energistyrelsen EPT,context,energi,
270,Gribskov,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
860,Hjørring,ctx_fjv_affald,,33.8,%,2024,Energistyrelsen EPT,context,energi,
479,Svendborg,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
791,Viborg,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
480,Nordfyns,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
706,Syddjurs,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
630,Vejle,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
101,København,ctx_fjv_affald,,24.4,%,2024,Energistyrelsen EPT,context,energi,
730,Randers,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
760,Ringkøbing-Skjern,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
430,Faaborg-Midtfyn,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
320,Faxe,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
169,Høje-Taastrup,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
573,Varde,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
621,Kolding,ctx_fjv_affald,,85.9,%,2024,Energistyrelsen EPT,context,energi,
420,Assens,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
580,Aabenraa,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
787,Thisted,ctx_fjv_affald,,35.3,%,2024,Energistyrelsen EPT,context,energi,
756,Ikast-Brande,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
461,Odense,ctx_fjv_affald,,26.6,%,2024,Energistyrelsen EPT,context,energi,
779,Skive,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
450,Nyborg,ctx_fjv_affald,,77.4,%,2024,Energistyrelsen EPT,context,energi,
846,Mariagerfjord,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
820,Vesthimmerlands,ctx_fjv_affald,,26.3,%,2024,Energistyrelsen EPT,context,energi,
540,Sønderborg,ctx_fjv_affald,,27.6,%,2024,Energistyrelsen EPT,context,energi,
400,Bornholm,ctx_fjv_affald,,20.2,%,2024,Energistyrelsen EPT,context,energi,
510,Haderslev,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
671,Struer,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
665,Lemvig,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
707,Norddjurs,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
330,Slagelse,ctx_fjv_affald,,7.7,%,2024,Energistyrelsen EPT,context,energi,
306,Odsherred,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
575,Vejen,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
376,Guldborgsund,ctx_fjv_affald,,26.2,%,2024,Energistyrelsen EPT,context,energi,
849,Jammerbugt,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
326,Kalundborg,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
390,Vordingborg,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
550,Tønder,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
360,Lolland,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
741,Samsø,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
482,Langeland,ctx_fjv_affald,,0.0,%,2024,Energistyrelsen EPT,context,energi,
190,Furesø,ctx_fjv_fossil,,99.3,%,2024,Energistyrelsen EPT,context,energi,
167,Hvidovre,ctx_fjv_fossil,,3.3,%,2024,Energistyrelsen EPT,context,energi,
230,Rudersdal,ctx_fjv_fossil,,100.0,%,2024,Energistyrelsen EPT,context,energi,
746,Skanderborg,ctx_fjv_fossil,,2.2,%,2024,Energistyrelsen EPT,context,energi,
265,Roskilde,ctx_fjv_fossil,,2.7,%,2024,Energistyrelsen EPT,context,energi,
240,Egedal,ctx_fjv_fossil,,14.2,%,2024,Energistyrelsen EPT,context,energi,
223,Hørsholm,ctx_fjv_fossil,,5.6,%,2024,Energistyrelsen EPT,context,energi,
350,Lejre,ctx_fjv_fossil,,19.9,%,2024,Energistyrelsen EPT,context,energi,
173,Lyngby-Taarbæk,ctx_fjv_fossil,,41.7,%,2024,Energistyrelsen EPT,context,energi,
183,Ishøj,ctx_fjv_fossil,,0.0,%,2024,Energistyrelsen EPT,context,energi,
710,Favrskov,ctx_fjv_fossil,,7.2,%,2024,Energistyrelsen EPT,context,energi,
530,Billund,ctx_fjv_fossil,,4.7,%,2024,Energistyrelsen EPT,context,energi,
840,Rebild,ctx_fjv_fossil,,15.0,%,2024,Energistyrelsen EPT,context,energi,
259,Køge,ctx_fjv_fossil,,44.7,%,2024,Energistyrelsen EPT,context,energi,
159,Gladsaxe,ctx_fjv_fossil,,60.6,%,2024,Energistyrelsen EPT,context,energi,
217,Helsingør,ctx_fjv_fossil,,10.4,%,2024,Energistyrelsen EPT,context,energi,
250,Frederikssund,ctx_fjv_fossil,,40.5,%,2024,Energistyrelsen EPT,context,energi,
661,Holstebro,ctx_fjv_fossil,,5.8,%,2024,Energistyrelsen EPT,context,energi,
657,Herning,ctx_fjv_fossil,,7.5,%,2024,Energistyrelsen EPT,context,energi,
260,Halsnæs,ctx_fjv_fossil,,8.0,%,2024,Energistyrelsen EPT,context,energi,
773,Morsø,ctx_fjv_fossil,,41.1,%,2024,Energistyrelsen EPT,context,energi,
219,Hillerød,ctx_fjv_fossil,,37.0,%,2024,Energistyrelsen EPT,context,energi,
340,Sorø,ctx_fjv_fossil,,24.6,%,2024,Energistyrelsen EPT,context,energi,
492,Ærø,ctx_fjv_fossil,,0.2,%,2024,Energistyrelsen EPT,context,energi,
561,Esbjerg,ctx_fjv_fossil,,26.3,%,2024,Energistyrelsen EPT,context,energi,
740,Silkeborg,ctx_fjv_fossil,,45.0,%,2024,Energistyrelsen EPT,context,energi,
615,Horsens,ctx_fjv_fossil,,5.1,%,2024,Energistyrelsen EPT,context,energi,
316,Holbæk,ctx_fjv_fossil,,47.1,%,2024,Energistyrelsen EPT,context,energi,
766,Hedensted,ctx_fjv_fossil,,14.6,%,2024,Energistyrelsen EPT,context,energi,
607,Fredericia,ctx_fjv_fossil,,5.1,%,2024,Energistyrelsen EPT,context,energi,
410,Middelfart,ctx_fjv_fossil,,14.0,%,2024,Energistyrelsen EPT,context,energi,
329,Ringsted,ctx_fjv_fossil,,7.3,%,2024,Energistyrelsen EPT,context,energi,
370,Næstved,ctx_fjv_fossil,,13.7,%,2024,Energistyrelsen EPT,context,energi,
851,Aalborg,ctx_fjv_fossil,,51.3,%,2024,Energistyrelsen EPT,context,energi,
810,Brønderslev,ctx_fjv_fossil,,16.3,%,2024,Energistyrelsen EPT,context,energi,
727,Odder,ctx_fjv_fossil,,22.8,%,2024,Energistyrelsen EPT,context,energi,
751,Aarhus,ctx_fjv_fossil,,2.9,%,2024,Energistyrelsen EPT,context,energi,
813,Frederikshavn,ctx_fjv_fossil,,20.7,%,2024,Energistyrelsen EPT,context,energi,
161,Glostrup,ctx_fjv_fossil,,3.5,%,2024,Energistyrelsen EPT,context,energi,
270,Gribskov,ctx_fjv_fossil,,32.5,%,2024,Energistyrelsen EPT,context,energi,
860,Hjørring,ctx_fjv_fossil,,5.8,%,2024,Energistyrelsen EPT,context,energi,
479,Svendborg,ctx_fjv_fossil,,26.6,%,2024,Energistyrelsen EPT,context,energi,
791,Viborg,ctx_fjv_fossil,,32.8,%,2024,Energistyrelsen EPT,context,energi,
480,Nordfyns,ctx_fjv_fossil,,18.8,%,2024,Energistyrelsen EPT,context,energi,
706,Syddjurs,ctx_fjv_fossil,,0.2,%,2024,Energistyrelsen EPT,context,energi,
630,Vejle,ctx_fjv_fossil,,16.2,%,2024,Energistyrelsen EPT,context,energi,
101,København,ctx_fjv_fossil,,9.0,%,2024,Energistyrelsen EPT,context,energi,
730,Randers,ctx_fjv_fossil,,2.5,%,2024,Energistyrelsen EPT,context,energi,
760,Ringkøbing-Skjern,ctx_fjv_fossil,,12.8,%,2024,Energistyrelsen EPT,context,energi,
430,Faaborg-Midtfyn,ctx_fjv_fossil,,9.8,%,2024,Energistyrelsen EPT,context,energi,
320,Faxe,ctx_fjv_fossil,,12.2,%,2024,Energistyrelsen EPT,context,energi,
169,Høje-Taastrup,ctx_fjv_fossil,,30.8,%,2024,Energistyrelsen EPT,context,energi,
573,Varde,ctx_fjv_fossil,,16.7,%,2024,Energistyrelsen EPT,context,energi,
621,Kolding,ctx_fjv_fossil,,4.5,%,2024,Energistyrelsen EPT,context,energi,
420,Assens,ctx_fjv_fossil,,5.1,%,2024,Energistyrelsen EPT,context,energi,
580,Aabenraa,ctx_fjv_fossil,,0.2,%,2024,Energistyrelsen EPT,context,energi,
787,Thisted,ctx_fjv_fossil,,7.9,%,2024,Energistyrelsen EPT,context,energi,
756,Ikast-Brande,ctx_fjv_fossil,,19.1,%,2024,Energistyrelsen EPT,context,energi,
461,Odense,ctx_fjv_fossil,,17.0,%,2024,Energistyrelsen EPT,context,energi,
779,Skive,ctx_fjv_fossil,,7.4,%,2024,Energistyrelsen EPT,context,energi,
450,Nyborg,ctx_fjv_fossil,,7.5,%,2024,Energistyrelsen EPT,context,energi,
846,Mariagerfjord,ctx_fjv_fossil,,8.3,%,2024,Energistyrelsen EPT,context,energi,
820,Vesthimmerlands,ctx_fjv_fossil,,1.4,%,2024,Energistyrelsen EPT,context,energi,
540,Sønderborg,ctx_fjv_fossil,,8.0,%,2024,Energistyrelsen EPT,context,energi,
400,Bornholm,ctx_fjv_fossil,,1.6,%,2024,Energistyrelsen EPT,context,energi,
510,Haderslev,ctx_fjv_fossil,,21.6,%,2024,Energistyrelsen EPT,context,energi,
671,Struer,ctx_fjv_fossil,,30.5,%,2024,Energistyrelsen EPT,context,energi,
665,Lemvig,ctx_fjv_fossil,,2.8,%,2024,Energistyrelsen EPT,context,energi,
707,Norddjurs,ctx_fjv_fossil,,1.0,%,2024,Energistyrelsen EPT,context,energi,
330,Slagelse,ctx_fjv_fossil,,7.5,%,2024,Energistyrelsen EPT,context,energi,
306,Odsherred,ctx_fjv_fossil,,16.6,%,2024,Energistyrelsen EPT,context,energi,
575,Vejen,ctx_fjv_fossil,,5.7,%,2024,Energistyrelsen EPT,context,energi,
376,Guldborgsund,ctx_fjv_fossil,,18.2,%,2024,Energistyrelsen EPT,context,energi,
849,Jammerbugt,ctx_fjv_fossil,,12.7,%,2024,Energistyrelsen EPT,context,energi,
326,Kalundborg,ctx_fjv_fossil,,0.3,%,2024,Energistyrelsen EPT,context,energi,
390,Vordingborg,ctx_fjv_fossil,,3.7,%,2024,Energistyrelsen EPT,context,energi,
550,Tønder,ctx_fjv_fossil,,12.3,%,2024,Energistyrelsen EPT,context,energi,
360,Lolland,ctx_fjv_fossil,,0.0,%,2024,Energistyrelsen EPT,context,energi,
741,Samsø,ctx_fjv_fossil,,0.3,%,2024,Energistyrelsen EPT,context,energi,
482,Langeland,ctx_fjv_fossil,,0.3,%,2024,Energistyrelsen EPT,context,energi,
190,Furesø,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
167,Hvidovre,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
230,Rudersdal,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
746,Skanderborg,ctx_fjv_ren,,20.1,%,2024,Energistyrelsen EPT,context,energi,
265,Roskilde,ctx_fjv_ren,,3.9,%,2024,Energistyrelsen EPT,context,energi,
240,Egedal,ctx_fjv_ren,,40.7,%,2024,Energistyrelsen EPT,context,energi,
223,Hørsholm,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
350,Lejre,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
173,Lyngby-Taarbæk,ctx_fjv_ren,,55.1,%,2024,Energistyrelsen EPT,context,energi,
183,Ishøj,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
710,Favrskov,ctx_fjv_ren,,7.6,%,2024,Energistyrelsen EPT,context,energi,
530,Billund,ctx_fjv_ren,,37.5,%,2024,Energistyrelsen EPT,context,energi,
840,Rebild,ctx_fjv_ren,,36.6,%,2024,Energistyrelsen EPT,context,energi,
259,Køge,ctx_fjv_ren,,6.5,%,2024,Energistyrelsen EPT,context,energi,
159,Gladsaxe,ctx_fjv_ren,,39.4,%,2024,Energistyrelsen EPT,context,energi,
217,Helsingør,ctx_fjv_ren,,0.8,%,2024,Energistyrelsen EPT,context,energi,
250,Frederikssund,ctx_fjv_ren,,54.2,%,2024,Energistyrelsen EPT,context,energi,
661,Holstebro,ctx_fjv_ren,,1.4,%,2024,Energistyrelsen EPT,context,energi,
657,Herning,ctx_fjv_ren,,11.8,%,2024,Energistyrelsen EPT,context,energi,
260,Halsnæs,ctx_fjv_ren,,10.4,%,2024,Energistyrelsen EPT,context,energi,
773,Morsø,ctx_fjv_ren,,44.5,%,2024,Energistyrelsen EPT,context,energi,
219,Hillerød,ctx_fjv_ren,,3.3,%,2024,Energistyrelsen EPT,context,energi,
340,Sorø,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
492,Ærø,ctx_fjv_ren,,42.0,%,2024,Energistyrelsen EPT,context,energi,
561,Esbjerg,ctx_fjv_ren,,22.5,%,2024,Energistyrelsen EPT,context,energi,
740,Silkeborg,ctx_fjv_ren,,40.2,%,2024,Energistyrelsen EPT,context,energi,
615,Horsens,ctx_fjv_ren,,19.1,%,2024,Energistyrelsen EPT,context,energi,
316,Holbæk,ctx_fjv_ren,,22.1,%,2024,Energistyrelsen EPT,context,energi,
766,Hedensted,ctx_fjv_ren,,52.0,%,2024,Energistyrelsen EPT,context,energi,
607,Fredericia,ctx_fjv_ren,,28.5,%,2024,Energistyrelsen EPT,context,energi,
410,Middelfart,ctx_fjv_ren,,0.7,%,2024,Energistyrelsen EPT,context,energi,
329,Ringsted,ctx_fjv_ren,,33.9,%,2024,Energistyrelsen EPT,context,energi,
370,Næstved,ctx_fjv_ren,,9.9,%,2024,Energistyrelsen EPT,context,energi,
851,Aalborg,ctx_fjv_ren,,21.8,%,2024,Energistyrelsen EPT,context,energi,
810,Brønderslev,ctx_fjv_ren,,36.6,%,2024,Energistyrelsen EPT,context,energi,
727,Odder,ctx_fjv_ren,,18.4,%,2024,Energistyrelsen EPT,context,energi,
751,Aarhus,ctx_fjv_ren,,11.7,%,2024,Energistyrelsen EPT,context,energi,
813,Frederikshavn,ctx_fjv_ren,,56.1,%,2024,Energistyrelsen EPT,context,energi,
161,Glostrup,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
270,Gribskov,ctx_fjv_ren,,24.9,%,2024,Energistyrelsen EPT,context,energi,
860,Hjørring,ctx_fjv_ren,,8.0,%,2024,Energistyrelsen EPT,context,energi,
479,Svendborg,ctx_fjv_ren,,66.2,%,2024,Energistyrelsen EPT,context,energi,
791,Viborg,ctx_fjv_ren,,59.4,%,2024,Energistyrelsen EPT,context,energi,
480,Nordfyns,ctx_fjv_ren,,10.7,%,2024,Energistyrelsen EPT,context,energi,
706,Syddjurs,ctx_fjv_ren,,3.0,%,2024,Energistyrelsen EPT,context,energi,
630,Vejle,ctx_fjv_ren,,27.5,%,2024,Energistyrelsen EPT,context,energi,
101,København,ctx_fjv_ren,,0.9,%,2024,Energistyrelsen EPT,context,energi,
730,Randers,ctx_fjv_ren,,7.1,%,2024,Energistyrelsen EPT,context,energi,
760,Ringkøbing-Skjern,ctx_fjv_ren,,45.1,%,2024,Energistyrelsen EPT,context,energi,
430,Faaborg-Midtfyn,ctx_fjv_ren,,37.8,%,2024,Energistyrelsen EPT,context,energi,
320,Faxe,ctx_fjv_ren,,6.3,%,2024,Energistyrelsen EPT,context,energi,
169,Høje-Taastrup,ctx_fjv_ren,,69.2,%,2024,Energistyrelsen EPT,context,energi,
573,Varde,ctx_fjv_ren,,23.8,%,2024,Energistyrelsen EPT,context,energi,
621,Kolding,ctx_fjv_ren,,5.0,%,2024,Energistyrelsen EPT,context,energi,
420,Assens,ctx_fjv_ren,,37.8,%,2024,Energistyrelsen EPT,context,energi,
580,Aabenraa,ctx_fjv_ren,,11.1,%,2024,Energistyrelsen EPT,context,energi,
787,Thisted,ctx_fjv_ren,,14.7,%,2024,Energistyrelsen EPT,context,energi,
756,Ikast-Brande,ctx_fjv_ren,,54.7,%,2024,Energistyrelsen EPT,context,energi,
461,Odense,ctx_fjv_ren,,16.9,%,2024,Energistyrelsen EPT,context,energi,
779,Skive,ctx_fjv_ren,,26.9,%,2024,Energistyrelsen EPT,context,energi,
450,Nyborg,ctx_fjv_ren,,10.1,%,2024,Energistyrelsen EPT,context,energi,
846,Mariagerfjord,ctx_fjv_ren,,15.3,%,2024,Energistyrelsen EPT,context,energi,
820,Vesthimmerlands,ctx_fjv_ren,,13.5,%,2024,Energistyrelsen EPT,context,energi,
540,Sønderborg,ctx_fjv_ren,,9.0,%,2024,Energistyrelsen EPT,context,energi,
400,Bornholm,ctx_fjv_ren,,0.0,%,2024,Energistyrelsen EPT,context,energi,
510,Haderslev,ctx_fjv_ren,,25.7,%,2024,Energistyrelsen EPT,context,energi,
671,Struer,ctx_fjv_ren,,10.1,%,2024,Energistyrelsen EPT,context,energi,
665,Lemvig,ctx_fjv_ren,,9.2,%,2024,Energistyrelsen EPT,context,energi,
707,Norddjurs,ctx_fjv_ren,,16.4,%,2024,Energistyrelsen EPT,context,energi,
330,Slagelse,ctx_fjv_ren,,4.1,%,2024,Energistyrelsen EPT,context,energi,
306,Odsherred,ctx_fjv_ren,,70.3,%,2024,Energistyrelsen EPT,context,energi,
575,Vejen,ctx_fjv_ren,,14.8,%,2024,Energistyrelsen EPT,context,energi,
376,Guldborgsund,ctx_fjv_ren,,5.5,%,2024,Energistyrelsen EPT,context,energi,
849,Jammerbugt,ctx_fjv_ren,,25.3,%,2024,Energistyrelsen EPT,context,energi,
326,Kalundborg,ctx_fjv_ren,,13.7,%,2024,Energistyrelsen EPT,context,energi,
390,Vordingborg,ctx_fjv_ren,,14.7,%,2024,Energistyrelsen EPT,context,energi,
550,Tønder,ctx_fjv_ren,,47.1,%,2024,Energistyrelsen EPT,context,energi,
360,Lolland,ctx_fjv_ren,,0.8,%,2024,Energistyrelsen EPT,context,energi,
741,Samsø,ctx_fjv_ren,,2.8,%,2024,Energistyrelsen EPT,context,energi,
482,Langeland,ctx_fjv_ren,,12.7,%,2024,Energistyrelsen EPT,context,energi,
201,Allerød,ctx_fossil_direkte,,59.73,%,2026,DST BYGB40,context,energi,
153,Brøndby,ctx_fossil_direkte,,12.48,%,2026,DST BYGB40,context,energi,
175,Rødovre,ctx_fossil_direkte,,31.83,%,2026,DST BYGB40,context,energi,
155,Dragør,ctx_fossil_direkte,,75.88,%,2026,DST BYGB40,context,energi,
190,Furesø,ctx_fossil_direkte,,36.76,%,2026,DST BYGB40,context,energi,
167,Hvidovre,ctx_fossil_direkte,,30.11,%,2026,DST BYGB40,context,energi,
230,Rudersdal,ctx_fossil_direkte,,54.19,%,2026,DST BYGB40,context,energi,
746,Skanderborg,ctx_fossil_direkte,,9.61,%,2026,DST BYGB40,context,energi,
269,Solrød,ctx_fossil_direkte,,34.26,%,2026,DST BYGB40,context,energi,
265,Roskilde,ctx_fossil_direkte,,21.99,%,2026,DST BYGB40,context,energi,
240,Egedal,ctx_fossil_direkte,,38.94,%,2026,DST BYGB40,context,energi,
151,Ballerup,ctx_fossil_direkte,,39.01,%,2026,DST BYGB40,context,energi,
223,Hørsholm,ctx_fossil_direkte,,49.69,%,2026,DST BYGB40,context,energi,
185,Tårnby,ctx_fossil_direkte,,47.96,%,2026,DST BYGB40,context,energi,
157,Gentofte,ctx_fossil_direkte,,19.73,%,2026,DST BYGB40,context,energi,
350,Lejre,ctx_fossil_direkte,,34.89,%,2026,DST BYGB40,context,energi,
163,Herlev,ctx_fossil_direkte,,36.09,%,2026,DST BYGB40,context,energi,
173,Lyngby-Taarbæk,ctx_fossil_direkte,,54.26,%,2026,DST BYGB40,context,energi,
